"d-flex href","symbol","text-start","text-start 2","text-decoration-none href","symbol 2","btn-quote","text-center href","text-decoration-none href 2","symbol 3"
"https://www.set.or.th/th/market/product/stock/quote/TAKUNI/price","TAKUNI","บริษัท ทาคูนิ กรุ๊ป จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/resourc","RESOURC","-","https://www.set.or.th/th/market/product/stock/quote/TAKUNI/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/TAN/price","TAN","บริษัท ธนจิรา รีเทล คอร์ปอเรชั่น จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/TAN/factsheet","https://www.set.or.th/th/market/index/set/service/comm","COMM"
"https://www.set.or.th/th/market/product/stock/quote/TAPAC/price","TAPAC","บริษัท ทาพาโก้ จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/propcon","PROPCON","-","https://www.set.or.th/th/market/product/stock/quote/TAPAC/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/TASCO/price","TASCO","บริษัท ทิปโก้แอสฟัลท์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/TASCO/factsheet","https://www.set.or.th/th/market/index/set/propcon/conmat","CONMAT"
"https://www.set.or.th/th/market/product/stock/quote/TBN/price","TBN","บริษัท ทีบีเอ็น คอร์ปอเรชั่น จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/tech","TECH","-","https://www.set.or.th/th/market/product/stock/quote/TBN/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/TC/price","TC","บริษัท ทรอปิคอลแคนนิ่ง (ประเทศไทย) จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/agro","AGRO","","https://www.set.or.th/th/market/product/stock/quote/TC/factsheet","https://www.set.or.th/th/market/index/set/agro/food","FOOD"
"https://www.set.or.th/th/market/product/stock/quote/TCAP/price","TCAP","บริษัท ทุนธนชาต จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/fincial","FINCIAL","","https://www.set.or.th/th/market/product/stock/quote/TCAP/factsheet","https://www.set.or.th/th/market/index/set/fincial/bank","BANK"
"https://www.set.or.th/th/market/product/stock/quote/TCC/price","TCC","บริษัท ไทย แคปปิตอล คอร์ปอเรชั่น จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/resourc","RESOURC","","https://www.set.or.th/th/market/product/stock/quote/TCC/factsheet","https://www.set.or.th/th/market/index/set/resourc/energ","ENERG"
"https://www.set.or.th/th/market/product/stock/quote/TCJ/price","TCJ","บริษัท ที.ซี.เจ.เอเซีย จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/TCJ/factsheet","https://www.set.or.th/th/market/index/set/indus/imm","IMM"
"https://www.set.or.th/th/market/product/stock/quote/TCMC/price","TCMC","บริษัท ทีซีเอ็ม คอร์ปอเรชั่น จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/consump","CONSUMP","","https://www.set.or.th/th/market/product/stock/quote/TCMC/factsheet","https://www.set.or.th/th/market/index/set/consump/home","HOME"
"https://www.set.or.th/th/market/product/stock/quote/TCOAT/price","TCOAT","บริษัท อุตสาหกรรมผ้าเคลือบพลาสติกไทย จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/TCOAT/factsheet","https://www.set.or.th/th/market/index/set/indus/pkg","PKG"
"https://www.set.or.th/th/market/product/stock/quote/TEAM/price","TEAM","บริษัท ทีมพรีซิชั่น จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/tech","TECH","","https://www.set.or.th/th/market/product/stock/quote/TEAM/factsheet","https://www.set.or.th/th/market/index/set/tech/etron","ETRON"
"https://www.set.or.th/th/market/product/stock/quote/TEAMG/price","TEAMG","บริษัท ทีม คอนซัลติ้ง เอนจิเนียริ่ง แอนด์ แมเนจเมนท์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/TEAMG/factsheet","https://www.set.or.th/th/market/index/set/propcon/cons","CONS"
"https://www.set.or.th/th/market/product/stock/quote/TEGH/price","TEGH","บริษัท ไทยอีสเทิร์น กรุ๊ป โฮลดิ้งส์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/agro","AGRO","","https://www.set.or.th/th/market/product/stock/quote/TEGH/factsheet","https://www.set.or.th/th/market/index/set/agro/agri","AGRI"
"https://www.set.or.th/th/market/product/stock/quote/TEKA/price","TEKA","บริษัท ฑีฆาก่อสร้าง จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/TEKA/factsheet","https://www.set.or.th/th/market/index/set/propcon/cons","CONS"
"https://www.set.or.th/th/market/product/stock/quote/TERA/price","TERA","บริษัท เทอร์ราไบท์ พลัส จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/tech","TECH","-","https://www.set.or.th/th/market/product/stock/quote/TERA/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/TFG/price","TFG","บริษัท ไทยฟู้ดส์ กรุ๊ป จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/agro","AGRO","","https://www.set.or.th/th/market/product/stock/quote/TFG/factsheet","https://www.set.or.th/th/market/index/set/agro/food","FOOD"
"https://www.set.or.th/th/market/product/stock/quote/TFI/price","TFI","บริษัท ไทยฟิวเจอร์อินคอร์ปอเรชั่น จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/TFI/factsheet","https://www.set.or.th/th/market/index/set/indus/pkg","PKG"
"https://www.set.or.th/th/market/product/stock/quote/TFM/price","TFM","บริษัท ไทยยูเนี่ยน ฟีดมิลล์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/agro","AGRO","","https://www.set.or.th/th/market/product/stock/quote/TFM/factsheet","https://www.set.or.th/th/market/index/set/agro/agri","AGRI"
"https://www.set.or.th/th/market/product/stock/quote/TFMAMA/price","TFMAMA","บริษัท ไทยเพรซิเดนท์ฟูดส์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/agro","AGRO","","https://www.set.or.th/th/market/product/stock/quote/TFMAMA/factsheet","https://www.set.or.th/th/market/index/set/agro/food","FOOD"
"https://www.set.or.th/th/market/product/stock/quote/TGE/price","TGE","บริษัท ท่าฉาง กรีน เอ็นเนอร์ยี่ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/resourc","RESOURC","","https://www.set.or.th/th/market/product/stock/quote/TGE/factsheet","https://www.set.or.th/th/market/index/set/resourc/energ","ENERG"
"https://www.set.or.th/th/market/product/stock/quote/TGH/price","TGH","บริษัท ไทยกรุ๊ป โฮลดิ้งส์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/fincial","FINCIAL","","https://www.set.or.th/th/market/product/stock/quote/TGH/factsheet","https://www.set.or.th/th/market/index/set/fincial/insur","INSUR"
"https://www.set.or.th/th/market/product/stock/quote/TGPRO/price","TGPRO","บริษัท ไทย-เยอรมัน โปรดักส์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/TGPRO/factsheet","https://www.set.or.th/th/market/index/set/indus/steel","STEEL"
"https://www.set.or.th/th/market/product/stock/quote/TH/price","TH","บริษัท ตงฮั้ว โฮลดิ้ง จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/fincial","FINCIAL","","https://www.set.or.th/th/market/product/stock/quote/TH/factsheet","https://www.set.or.th/th/market/index/set/fincial/fin","FIN"
"https://www.set.or.th/th/market/product/stock/quote/THAI/price","THAI","บริษัท การบินไทย จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/THAI/factsheet","https://www.set.or.th/th/market/index/set/service/trans","TRANS"
"https://www.set.or.th/th/market/product/stock/quote/THANA/price","THANA","บริษัท ธนาสิริ กรุ๊ป จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/propcon","PROPCON","-","https://www.set.or.th/th/market/product/stock/quote/THANA/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/THANI/price","THANI","บริษัท ราชธานีลิสซิ่ง จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/fincial","FINCIAL","","https://www.set.or.th/th/market/product/stock/quote/THANI/factsheet","https://www.set.or.th/th/market/index/set/fincial/fin","FIN"
"https://www.set.or.th/th/market/product/stock/quote/THCOM/price","THCOM","บริษัท ไทยคม จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/tech","TECH","","https://www.set.or.th/th/market/product/stock/quote/THCOM/factsheet","https://www.set.or.th/th/market/index/set/tech/ict","ICT"
"https://www.set.or.th/th/market/product/stock/quote/THE/price","THE","บริษัท เดอะ สตีล จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/THE/factsheet","https://www.set.or.th/th/market/index/set/indus/steel","STEEL"
"https://www.set.or.th/th/market/product/stock/quote/THG/price","THG","บริษัท ธนบุรี เฮลท์แคร์ กรุ๊ป จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/THG/factsheet","https://www.set.or.th/th/market/index/set/service/helth","HELTH"
"https://www.set.or.th/th/market/product/stock/quote/THIP/price","THIP","บริษัท ทานตะวันอุตสาหกรรม จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/THIP/factsheet","https://www.set.or.th/th/market/index/set/indus/pkg","PKG"
"https://www.set.or.th/th/market/product/stock/quote/THMUI/price","THMUI","บริษัท ไทยมุ้ย คอร์ปอเรชั่น จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/service","SERVICE","-","https://www.set.or.th/th/market/product/stock/quote/THMUI/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/THRE/price","THRE","บริษัท ไทยรับประกันภัยต่อ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/fincial","FINCIAL","","https://www.set.or.th/th/market/product/stock/quote/THRE/factsheet","https://www.set.or.th/th/market/index/set/fincial/insur","INSUR"
"https://www.set.or.th/th/market/product/stock/quote/THREL/price","THREL","บริษัท ไทยรีประกันชีวิต จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/fincial","FINCIAL","","https://www.set.or.th/th/market/product/stock/quote/THREL/factsheet","https://www.set.or.th/th/market/index/set/fincial/insur","INSUR"
"https://www.set.or.th/th/market/product/stock/quote/TIDLOR/price","TIDLOR","บริษัท เงินติดล้อ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/fincial","FINCIAL","","https://www.set.or.th/th/market/product/stock/quote/TIDLOR/factsheet","https://www.set.or.th/th/market/index/set/fincial/fin","FIN"
"https://www.set.or.th/th/market/product/stock/quote/TIF1/price","TIF1","กองทุนรวมอสังหาริมทรัพย์ไทยอินดัสเตรียล 1","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/TIF1/factsheet","https://www.set.or.th/th/market/index/set/propcon/pf&reit","PF&REIT"
"https://www.set.or.th/th/market/product/stock/quote/TIGER/price","TIGER","บริษัท ไทย อิงเกอร์ โฮลดิ้ง จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/propcon","PROPCON","-","https://www.set.or.th/th/market/product/stock/quote/TIGER/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/TIPCO/price","TIPCO","บริษัท ทิปโก้ฟูดส์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/agro","AGRO","","https://www.set.or.th/th/market/product/stock/quote/TIPCO/factsheet","https://www.set.or.th/th/market/index/set/agro/food","FOOD"
"https://www.set.or.th/th/market/product/stock/quote/TIPH/price","TIPH","บริษัท ทิพย กรุ๊ป โฮลดิ้งส์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/fincial","FINCIAL","","https://www.set.or.th/th/market/product/stock/quote/TIPH/factsheet","https://www.set.or.th/th/market/index/set/fincial/insur","INSUR"
"https://www.set.or.th/th/market/product/stock/quote/TISCO/price","TISCO","บริษัท ทิสโก้ไฟแนนเชียลกรุ๊ป จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/fincial","FINCIAL","","https://www.set.or.th/th/market/product/stock/quote/TISCO/factsheet","https://www.set.or.th/th/market/index/set/fincial/bank","BANK"
"https://www.set.or.th/th/market/product/stock/quote/TITLE/price","TITLE","บริษัท ร่มโพธิ์ พร็อพเพอร์ตี้ จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/propcon","PROPCON","-","https://www.set.or.th/th/market/product/stock/quote/TITLE/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/TK/price","TK","บริษัท ฐิติกร จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/fincial","FINCIAL","","https://www.set.or.th/th/market/product/stock/quote/TK/factsheet","https://www.set.or.th/th/market/index/set/fincial/fin","FIN"
"https://www.set.or.th/th/market/product/stock/quote/TKC/price","TKC","บริษัท เทิร์นคีย์ คอมมูนิเคชั่น เซอร์วิส จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/tech","TECH","","https://www.set.or.th/th/market/product/stock/quote/TKC/factsheet","https://www.set.or.th/th/market/index/set/tech/ict","ICT"
"https://www.set.or.th/th/market/product/stock/quote/TKN/price","TKN","บริษัท เถ้าแก่น้อย ฟู๊ดแอนด์มาร์เก็ตติ้ง จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/agro","AGRO","","https://www.set.or.th/th/market/product/stock/quote/TKN/factsheet","https://www.set.or.th/th/market/index/set/agro/food","FOOD"
"https://www.set.or.th/th/market/product/stock/quote/TKS/price","TKS","บริษัท ที.เค.เอส. เทคโนโลยี จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/service","SERVICE","","https://www.set.or.th/th/market/product/stock/quote/TKS/factsheet","https://www.set.or.th/th/market/index/set/service/media","MEDIA"
"https://www.set.or.th/th/market/product/stock/quote/TKT/price","TKT","บริษัท ที.กรุงไทยอุตสาหกรรม จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/TKT/factsheet","https://www.set.or.th/th/market/index/set/indus/auto","AUTO"
"https://www.set.or.th/th/market/product/stock/quote/TLHPF/price","TLHPF","กองทุนรวมอสังหาริมทรัพย์ ไทยแลนด์ โฮสพีทาลิตี้","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/TLHPF/factsheet","https://www.set.or.th/th/market/index/set/propcon/pf&reit","PF&REIT"
"https://www.set.or.th/th/market/product/stock/quote/TLI/price","TLI","บริษัท ไทยประกันชีวิต จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/fincial","FINCIAL","","https://www.set.or.th/th/market/product/stock/quote/TLI/factsheet","https://www.set.or.th/th/market/index/set/fincial/insur","INSUR"
"https://www.set.or.th/th/market/product/stock/quote/TM/price","TM","บริษัท เทคโนเมดิคัล จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/consump","CONSUMP","-","https://www.set.or.th/th/market/product/stock/quote/TM/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/TMC/price","TMC","บริษัท ที.เอ็ม.ซี. อุตสาหกรรม จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/indus","INDUS","-","https://www.set.or.th/th/market/product/stock/quote/TMC/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/TMD/price","TMD","บริษัท อุตสาหกรรมถังโลหะไทย จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/TMD/factsheet","https://www.set.or.th/th/market/index/set/indus/pkg","PKG"
"https://www.set.or.th/th/market/product/stock/quote/TMI/price","TMI","บริษัท ธีระมงคล อุตสาหกรรม จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/indus","INDUS","-","https://www.set.or.th/th/market/product/stock/quote/TMI/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/TMILL/price","TMILL","บริษัท ที เอส ฟลาวมิลล์ จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/agro","AGRO","-","https://www.set.or.th/th/market/product/stock/quote/TMILL/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/TMT/price","TMT","บริษัท ทีเอ็มที สตีล จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/TMT/factsheet","https://www.set.or.th/th/market/index/set/indus/steel","STEEL"
"https://www.set.or.th/th/market/product/stock/quote/TMW/price","TMW","บริษัท ไทยมิตซูวา จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/indus","INDUS","-","https://www.set.or.th/th/market/product/stock/quote/TMW/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/TNDT/price","TNDT","บริษัท ไทย เอ็น ดี ที จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/service","SERVICE","-","https://www.set.or.th/th/market/product/stock/quote/TNDT/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/TNH/price","TNH","บริษัท โรงพยาบาลไทยนครินทร์ จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/service","SERVICE","-","https://www.set.or.th/th/market/product/stock/quote/TNH/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/TNITY/price","TNITY","บริษัท ทรีนีตี้ วัฒนา จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/fincial","FINCIAL","","https://www.set.or.th/th/market/product/stock/quote/TNITY/factsheet","https://www.set.or.th/th/market/index/set/fincial/fin","FIN"
"https://www.set.or.th/th/market/product/stock/quote/TNL/price","TNL","บริษัท ธนูลักษณ์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/fincial","FINCIAL","","https://www.set.or.th/th/market/product/stock/quote/TNL/factsheet","https://www.set.or.th/th/market/index/set/fincial/fin","FIN"
"https://www.set.or.th/th/market/product/stock/quote/TNP/price","TNP","บริษัท ธนพิริยะ จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/service","SERVICE","-","https://www.set.or.th/th/market/product/stock/quote/TNP/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/TNPC/price","TNPC","บริษัท ไทยนามพลาสติกส์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/TNPC/factsheet","https://www.set.or.th/th/market/index/set/indus/auto","AUTO"
"https://www.set.or.th/th/market/product/stock/quote/TNPF/price","TNPF","กองทุนรวมอสังหาริมทรัพย์และสิทธิการเช่าตรีนิตี้","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/TNPF/factsheet","https://www.set.or.th/th/market/index/set/propcon/pf&reit","PF&REIT"
"https://www.set.or.th/th/market/product/stock/quote/TNR/price","TNR","บริษัท ไทยนิปปอนรับเบอร์อินดัสตรี้ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/consump","CONSUMP","","https://www.set.or.th/th/market/product/stock/quote/TNR/factsheet","https://www.set.or.th/th/market/index/set/consump/person","PERSON"
"https://www.set.or.th/th/market/product/stock/quote/TOA/price","TOA","บริษัท ทีโอเอ เพ้นท์ (ประเทศไทย) จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/TOA/factsheet","https://www.set.or.th/th/market/index/set/propcon/conmat","CONMAT"
"https://www.set.or.th/th/market/product/stock/quote/TOG/price","TOG","บริษัท ไทยออพติคอล กรุ๊ป จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/consump","CONSUMP","","https://www.set.or.th/th/market/product/stock/quote/TOG/factsheet","https://www.set.or.th/th/market/index/set/consump/person","PERSON"
"https://www.set.or.th/th/market/product/stock/quote/TOP/price","TOP","บริษัท ไทยออยล์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/resourc","RESOURC","","https://www.set.or.th/th/market/product/stock/quote/TOP/factsheet","https://www.set.or.th/th/market/index/set/resourc/energ","ENERG"
"https://www.set.or.th/th/market/product/stock/quote/TOPP/price","TOPP","บริษัท ไทย โอ.พี.พี. จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/TOPP/factsheet","https://www.set.or.th/th/market/index/set/indus/pkg","PKG"
"https://www.set.or.th/th/market/product/stock/quote/TPA/price","TPA","บริษัท ไทยโพลีอะคริลิค จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/TPA/factsheet","https://www.set.or.th/th/market/index/set/indus/petro","PETRO"
"https://www.set.or.th/th/market/product/stock/quote/TPAC/price","TPAC","บริษัท พลาสติค และหีบห่อไทย จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/TPAC/factsheet","https://www.set.or.th/th/market/index/set/indus/pkg","PKG"
"https://www.set.or.th/th/market/product/stock/quote/TPBI/price","TPBI","บริษัท ทีพีบีไอ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/TPBI/factsheet","https://www.set.or.th/th/market/index/set/indus/pkg","PKG"
"https://www.set.or.th/th/market/product/stock/quote/TPCH/price","TPCH","บริษัท ทีพีซี เพาเวอร์โฮลดิ้ง จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/resourc","RESOURC","-","https://www.set.or.th/th/market/product/stock/quote/TPCH/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/TPCS/price","TPCS","บริษัท ทีพีซีเอส จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/TPCS/factsheet","https://www.set.or.th/th/market/index/set/indus/imm","IMM"
"https://www.set.or.th/th/market/product/stock/quote/TPIPL/price","TPIPL","บริษัท ทีพีไอ โพลีน จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/TPIPL/factsheet","https://www.set.or.th/th/market/index/set/propcon/conmat","CONMAT"
"https://www.set.or.th/th/market/product/stock/quote/TPIPP/price","TPIPP","บริษัท ทีพีไอ โพลีน เพาเวอร์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/resourc","RESOURC","","https://www.set.or.th/th/market/product/stock/quote/TPIPP/factsheet","https://www.set.or.th/th/market/index/set/resourc/energ","ENERG"
"https://www.set.or.th/th/market/product/stock/quote/TPL/price","TPL","บริษัท ไทยพาร์เซิล จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/service","SERVICE","-","https://www.set.or.th/th/market/product/stock/quote/TPL/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/TPLAS/price","TPLAS","บริษัท ไทยอุตสาหกรรมพลาสติก (1994) จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/indus","INDUS","-","https://www.set.or.th/th/market/product/stock/quote/TPLAS/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/TPOLY/price","TPOLY","บริษัท ไทยโพลีคอนส์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/TPOLY/factsheet","https://www.set.or.th/th/market/index/set/propcon/cons","CONS"
"https://www.set.or.th/th/market/product/stock/quote/TPP/price","TPP","บริษัท ไทยบรรจุภัณฑ์และการพิมพ์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/TPP/factsheet","https://www.set.or.th/th/market/index/set/indus/pkg","PKG"
"https://www.set.or.th/th/market/product/stock/quote/TPRIME/price","TPRIME","ทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และสิทธิการเช่าไทยแลนด์ ไพร์ม พร็อพเพอร์ตี้","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/TPRIME/factsheet","https://www.set.or.th/th/market/index/set/propcon/pf&reit","PF&REIT"
"https://www.set.or.th/th/market/product/stock/quote/TPS/price","TPS","บริษัท เดอะแพรคทิเคิลโซลูชั่น จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/tech","TECH","-","https://www.set.or.th/th/market/product/stock/quote/TPS/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/TQM/price","TQM","บริษัท ทีคิวเอ็ม อัลฟา จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/fincial","FINCIAL","","https://www.set.or.th/th/market/product/stock/quote/TQM/factsheet","https://www.set.or.th/th/market/index/set/fincial/insur","INSUR"
"https://www.set.or.th/th/market/product/stock/quote/TQR/price","TQR","บริษัท ที คิว อาร์ จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/fincial","FINCIAL","-","https://www.set.or.th/th/market/product/stock/quote/TQR/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/TR/price","TR","บริษัท ไทยเรยอน จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/consump","CONSUMP","","https://www.set.or.th/th/market/product/stock/quote/TR/factsheet","https://www.set.or.th/th/market/index/set/consump/fashion","FASHION"
"https://www.set.or.th/th/market/product/stock/quote/TRC/price","TRC","บริษัท ทีอาร์ซี คอนสตรัคชั่น จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/TRC/factsheet","https://www.set.or.th/th/market/index/set/propcon/cons","CONS"
"https://www.set.or.th/th/market/product/stock/quote/TRITN/price","TRITN","บริษัท ไทรทัน โฮลดิ้ง จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/propcon","PROPCON","","https://www.set.or.th/th/market/product/stock/quote/TRITN/factsheet","https://www.set.or.th/th/market/index/set/propcon/cons","CONS"
"https://www.set.or.th/th/market/product/stock/quote/TRP/price","TRP","บริษัท เอสเตติก คอนเนค จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/service","SERVICE","-","https://www.set.or.th/th/market/product/stock/quote/TRP/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/TRT/price","TRT","บริษัท ถิรไทย จำกัด (มหาชน)","mai","https://www.set.or.th/th/market/index/mai/indus","INDUS","-","https://www.set.or.th/th/market/product/stock/quote/TRT/factsheet","",""
"https://www.set.or.th/th/market/product/stock/quote/TRU/price","TRU","บริษัท ไทยรุ่งยูเนียนคาร์ จำกัด (มหาชน)","SET","https://www.set.or.th/th/market/index/set/indus","INDUS","","https://www.set.or.th/th/market/product/stock/quote/TRU/factsheet","https://www.set.or.th/th/market/index/set/indus/auto","AUTO"
